HOST;VM;PD;TYPE;DATE;TIME;EDATE;ETIME;ID;UUID;STATE;SIZE;GB
192.168.136.10;SRVAAAPPPEC01T;SRVAAAPPPEC01T;SNP;2022-01-02;18:00:25;2022-01-16;18:00:25;524927987;61e5ad2c-758e-42b5-81b1-2bb39f147eff;AVAILABLE;0;=L4918/1024/1024/1024
192.168.136.10;SRVAAAPPPEC01T;SRVAAAPPPEC01T;SNP;2022-01-01;18:00:14;2022-01-15;18:00:14;520762539;22691f37-a45d-4b3b-aadd-3d83c47b4733;AVAILABLE;0;=L4919/1024/1024/1024
192.168.136.10;SRVAAAPPPEC01T;SRVAAAPPPEC01T;SNP;2021-12-31;18:00:03;2022-01-14;18:00:03;516693971;ad07056b-6e6e-4c9a-9d19-b574477c53eb;AVAILABLE;0;=L4920/1024/1024/1024
192.168.136.10;SRVAAAPPPEC01T;SRVAAAPPPEC01T;SNP;2021-12-30;18:00:11;2022-01-13;18:00:11;512539672;62ddd992-c485-45ff-9f19-87354a67ec40;AVAILABLE;0;=L4921/1024/1024/1024
192.168.136.10;SRVAAAPPPEC01T;SRVAAAPPPEC01T;SNP;2021-12-29;18:00:27;2022-01-12;18:00:27;508251347;f1aee893-9bde-46fb-b19d-e70521b57ac9;AVAILABLE;0;=L4922/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-11;18:00:24;2022-01-25;18:00:24;566907317;ca671629-4123-4b5b-82aa-37f83ff236d7;AVAILABLE;876609536;=L4923/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-10;18:00:09;2022-01-24;18:00:09;561759222;b6d0331c-306e-40d6-bfa6-a4b173e2a9e8;AVAILABLE;451219456;=L4924/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-09;18:00:10;2022-01-23;18:00:10;556767016;c83496e7-53d1-41a2-a390-f5fb08179ee3;AVAILABLE;198180864;=L4925/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-08;18:00:04;2022-01-22;18:00:04;552631173;a67009b3-1d07-470e-9b1e-e014b343c48c;AVAILABLE;199229440;=L4926/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-07;18:00:24;2022-01-21;18:00:24;548289731;ac7fab79-803d-4398-b4a1-29ca9bb1d713;AVAILABLE;196083712;=L4927/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-06;18:00:03;2022-01-20;18:00:03;543883241;1346e6ac-741a-43a3-92f5-cc3f0ecb0e60;AVAILABLE;183500800;=L4928/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-05;18:00:09;2022-01-19;18:00:09;539301987;eb703138-9652-420e-835d-b78abd124201;AVAILABLE;444596224;=L4929/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-04;18:00:45;2022-01-18;18:00:45;534659509;92df14b6-743d-4863-a29c-479f4c153909;AVAILABLE;190840832;=L4930/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-03;18:00:12;2022-01-17;18:00:12;529751822;7d9e7808-0ff9-4022-af29-0780cc04028d;AVAILABLE;910163968;=L4931/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-02;18:00:02;2022-01-16;18:00:02;524926523;166222b7-f64b-4d58-a598-f90c1c04e008;AVAILABLE;183500800;=L4932/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2022-01-01;18:00:26;2022-01-15;18:00:26;520761075;d4968136-429f-4709-8c22-e01964b01588;AVAILABLE;187695104;=L4933/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2021-12-31;18:00:25;2022-01-14;18:00:25;516692507;5ea34d5d-1170-4eb2-92f1-e46880197472;AVAILABLE;185597952;=L4934/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2021-12-30;18:00:33;2022-01-13;18:00:33;512538208;bf65feec-0be6-4734-aadb-9ab835b9e2f1;AVAILABLE;181403648;=L4935/1024/1024/1024
192.168.136.10;SRVAAPATCHMDSP;SRVAAPATCHMDSP;SNP;2021-12-29;18:00:19;2022-01-12;18:00:19;508249887;d8d83186-19bd-466a-bf81-326285c166a4;AVAILABLE;192937984;=L4936/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-11;18:00:21;2022-01-25;18:00:21;566907381;d0e76083-abbd-43a8-95de-fa6db9ccdbad;AVAILABLE;2966421504;=L4937/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-10;18:00:01;2022-01-24;18:00:01;561759286;4bc9f489-2373-471f-8470-bef1e983b34a;AVAILABLE;2871714304;=L4938/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-09;18:00:09;2022-01-23;18:00:09;556767080;3098b615-d9cb-4314-9512-9b0f641294cb;AVAILABLE;2770329600;=L4939/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-08;18:00:09;2022-01-22;18:00:09;552631237;35e4784f-ea9a-494e-9fff-290b47605084;AVAILABLE;2764554240;=L4940/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-07;18:00:15;2022-01-21;18:00:15;548289795;922c6c5d-3d44-4693-b779-c59dea1e1d78;AVAILABLE;2735604224;=L4941/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-06;18:00:03;2022-01-20;18:00:03;543883305;e27ee256-abd3-4c7f-a534-1f0b13513046;AVAILABLE;2696755200;=L4942/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-05;18:00:06;2022-01-19;18:00:06;539302051;93b6fa4a-b8ca-49d1-a6ba-ef5a55407b9e;AVAILABLE;1318060032;=L4943/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-04;18:00:03;2022-01-18;18:00:03;534659573;883d9ec4-dc26-4133-b651-b5c4d07b6778;AVAILABLE;2701771264;=L4944/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-03;18:00:23;2022-01-17;18:00:23;529751886;a2252b9d-8fba-4f0b-9e4b-e4392f7847e5;AVAILABLE;2855709696;=L4945/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-02;18:00:02;2022-01-16;18:00:02;524926587;1dd7d3f4-d1a8-468b-9a23-1c2549e5ad1f;AVAILABLE;2803072000;=L4946/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2022-01-01;18:00:05;2022-01-15;18:00:05;520761139;392022ac-efa8-4e3e-a393-b7f60ca1b3d7;AVAILABLE;2782855168;=L4947/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2021-12-31;18:00:02;2022-01-14;18:00:02;516692571;a3313860-f639-4094-8e9c-a9b29412c0f9;AVAILABLE;1460922368;=L4948/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2021-12-30;18:00:02;2022-01-13;18:00:02;512538272;c054f69f-350b-45c7-8908-17e5cbf61080;AVAILABLE;2907614720;=L4949/1024/1024/1024
192.168.136.10;SRVUCASP;SRVUCASP;SNP;2021-12-29;18:00:14;2022-01-12;18:00:14;508249951;6fba2e0a-a40f-4a5f-bee1-e06f35e0b38f;AVAILABLE;2887231488;=L4950/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-11;18:00:25;2022-01-25;18:00:25;566908577;1c304219-483f-480b-80f3-1aba6ea0ecf7;AVAILABLE;3936620544;=L4951/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-10;18:00:03;2022-01-24;18:00:03;561760482;900a6ce2-85e2-493a-9bee-8e85d6a02f01;AVAILABLE;3947036672;=L4952/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-09;18:00:13;2022-01-23;18:00:13;556768276;8e47dfc8-e420-4e7b-8e27-32530f11d32f;AVAILABLE;7650156544;=L4953/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-08;18:00:24;2022-01-22;18:00:24;552632433;2ba79477-4797-4dbd-a2ef-578729304586;AVAILABLE;6197809152;=L4954/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-07;18:00:33;2022-01-21;18:00:33;548290991;53e1bc32-7386-4444-9ff0-ff3da6d93976;AVAILABLE;5247524864;=L4955/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-06;18:00:18;2022-01-20;18:00:18;543884501;023ffe35-310e-4700-9664-1c72f3bc84e8;AVAILABLE;3949260800;=L4956/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-05;18:00:25;2022-01-19;18:00:25;539303247;9d2361f7-0afe-4394-928d-57e6055e9d5d;AVAILABLE;4447416320;=L4957/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-04;18:00:35;2022-01-18;18:00:35;534660769;caea5e80-b2ea-4d22-b50a-a7feaeff13c3;AVAILABLE;4234665984;=L4958/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-03;18:00:08;2022-01-17;18:00:08;529753082;836c0d4f-90ea-4dfb-bc90-d35424283fb7;AVAILABLE;4026146816;=L4959/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-02;18:00:14;2022-01-16;18:00:14;524927783;d5ab0f80-153b-4b00-aab9-be163fbb7dbc;AVAILABLE;7600496640;=L4960/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2022-01-01;18:00:23;2022-01-15;18:00:23;520762335;47b56f4c-0ec1-4229-a5e4-bb8b1a87dc0e;AVAILABLE;4130091008;=L4961/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2021-12-31;18:00:31;2022-01-14;18:00:31;516693767;81e7adec-fc81-4ccb-be37-952fb0a83907;AVAILABLE;5320069120;=L4962/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2021-12-30;18:00:11;2022-01-13;18:00:11;512539468;3bcc3d7a-d3a2-4295-bfef-ab19bd64394b;AVAILABLE;4240166912;=L4963/1024/1024/1024
192.168.136.10;SRVAARPARTMT1;SRVAARPARTMT1;SNP;2021-12-29;18:00:28;2022-01-12;18:00:28;508251147;b0296f6b-285f-42d9-8c19-6747104cca64;AVAILABLE;4322598912;=L4964/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-11;18:00:40;2022-01-25;18:00:40;566908057;09c61e21-e564-447f-bd01-fba3cf32e385;AVAILABLE;2599553536;=L4965/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-10;18:00:25;2022-01-24;18:00:25;561759962;2aa66d00-7fda-488b-ab79-aaf7218e4372;AVAILABLE;2345564160;=L4966/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-09;18:00:22;2022-01-23;18:00:22;556767756;651bbdde-9b45-4580-9a19-8a23bd311eab;AVAILABLE;2176572416;=L4967/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-08;18:00:20;2022-01-22;18:00:20;552631913;d7b42858-b3e7-4cf0-aee1-6254ef490ab5;AVAILABLE;3233545216;=L4968/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-07;18:00:23;2022-01-21;18:00:23;548290471;a9ad9ecf-8f65-4aa5-ae03-80796e95493f;AVAILABLE;3017906176;=L4969/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-06;18:00:31;2022-01-20;18:00:31;543883981;4fe121b7-43ff-4904-af86-c1c2cdaeec12;AVAILABLE;3661991424;=L4970/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-05;18:00:20;2022-01-19;18:00:20;539302727;93a65a97-234e-4633-94fa-42143908be5f;AVAILABLE;3089169920;=L4971/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-04;18:00:28;2022-01-18;18:00:28;534660249;1a158c7c-a2f6-43c4-a989-60e1935d6392;AVAILABLE;2745875968;=L4972/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-03;18:00:14;2022-01-17;18:00:14;529752562;253d47bc-b628-4a05-86da-8bcccc11cdf3;AVAILABLE;2457010176;=L4973/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-02;18:00:04;2022-01-16;18:00:04;524927263;7139170a-842d-4675-af1b-ce1de035d2f6;AVAILABLE;2479716864;=L4974/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2022-01-01;18:00:15;2022-01-15;18:00:15;520761815;1b277acc-056e-4701-9c28-854792e86359;AVAILABLE;2894947840;=L4975/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2021-12-31;18:00:17;2022-01-14;18:00:17;516693247;c5900cf8-9851-44c5-8b01-88ae15855eee;AVAILABLE;2774609920;=L4976/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2021-12-30;18:00:26;2022-01-13;18:00:26;512538948;5fb42052-11fe-4869-9f81-2e7133ef0edb;AVAILABLE;3468140544;=L4977/1024/1024/1024
192.168.136.10;SRVBDCMSQA;SRVBDCMSQA;SNP;2021-12-29;18:00:21;2022-01-12;18:00:21;508250627;51b7cc62-fbdc-4d2b-bfe5-ca496d6b5d8c;AVAILABLE;3361950208;=L4978/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-11;18:00:13;2022-01-25;18:00:13;566908509;bf0228b5-15ca-4d34-8adb-c0685632c5a6;AVAILABLE;394792960;=L4979/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-10;18:00:19;2022-01-24;18:00:19;561760414;9d9bfc00-c635-440a-a7f2-e22fc101c965;AVAILABLE;1207427072;=L4980/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-09;18:00:19;2022-01-23;18:00:19;556768208;8df1164a-8cbd-498d-980b-6b59f0d843f5;AVAILABLE;445272064;=L4981/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-08;18:00:15;2022-01-22;18:00:15;552632365;63d8c765-a4f2-43fa-b844-8e190f50a40c;AVAILABLE;1217626112;=L4982/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-07;18:00:36;2022-01-21;18:00:36;548290923;c2391d30-862f-4b54-adf5-46935b56d0eb;AVAILABLE;450310144;=L4983/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-06;18:00:20;2022-01-20;18:00:20;543884433;03665aca-bfaa-4f76-a6a5-8951b346236e;AVAILABLE;1193447424;=L4984/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-05;18:00:28;2022-01-19;18:00:28;539303179;7046c826-405b-4667-8626-572cdc49b92a;AVAILABLE;458108928;=L4985/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-04;18:00:26;2022-01-18;18:00:26;534660701;28bd55d8-5206-41f0-a1a5-623e6b1a0828;AVAILABLE;1204928512;=L4986/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-03;18:00:26;2022-01-17;18:00:26;529753014;a42a3f47-ef0f-4d29-a45e-4f217919dcc9;AVAILABLE;410193920;=L4987/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-02;18:00:22;2022-01-16;18:00:22;524927715;dec3e350-bf45-4b9c-aafe-0f6ddbc67a69;AVAILABLE;1191239680;=L4988/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2022-01-01;18:00:23;2022-01-15;18:00:23;520762267;ba799c51-9c49-40ae-9022-3c202b54604f;AVAILABLE;459345920;=L4989/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2021-12-31;18:00:20;2022-01-14;18:00:20;516693699;2d58ff2a-3d1c-4ae7-81ed-42e8676fa836;AVAILABLE;1264168960;=L4990/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2021-12-30;18:00:04;2022-01-13;18:00:04;512539400;9cef9467-ccf5-4216-9928-bd8cb98e7048;AVAILABLE;457703424;=L4991/1024/1024/1024
192.168.136.10;SRVAAEPOSCADA01P;SRVAAEPOSCADA01P;SNP;2021-12-29;18:00:18;2022-01-12;18:00:18;508251079;0d9d7bad-0822-4788-9f78-81e164f195e9;AVAILABLE;1508769792;=L4992/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-11;18:00:35;2022-01-25;18:00:35;566908301;ce002f4e-7639-4619-9db3-730e851cba3e;AVAILABLE;28667977728;=L4993/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-10;18:00:23;2022-01-24;18:00:23;561760206;fdbc1545-28d7-4400-b188-6f05b3c5d4fa;AVAILABLE;25925763072;=L4994/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-09;18:00:18;2022-01-23;18:00:18;556768000;bc6c5f1b-80e5-4c4a-80e0-b3aa15472759;AVAILABLE;6249857024;=L4995/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-08;18:00:09;2022-01-22;18:00:09;552632157;eafe2498-74c1-495d-bc5d-d32c70c0da07;AVAILABLE;8165191680;=L4996/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-07;18:00:35;2022-01-21;18:00:35;548290715;58fb0247-d22f-4b76-931a-f24de9002b80;AVAILABLE;8842738176;=L4997/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-06;18:00:17;2022-01-20;18:00:17;543884225;d87ead29-8cfb-4301-b1c0-869a3ce7b153;AVAILABLE;7183872000;=L4998/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-05;18:00:27;2022-01-19;18:00:27;539302971;cc5d387b-e1be-42eb-95de-a24c0cd9a2e7;AVAILABLE;8969699328;=L4999/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-04;18:00:13;2022-01-18;18:00:13;534660493;94c6a91e-7010-4d43-8397-5b2c73a31710;AVAILABLE;27347402752;=L5000/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-03;18:00:05;2022-01-17;18:00:05;529752806;b643af81-2e31-44b3-922b-67ffbec56923;AVAILABLE;27018066432;=L5001/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-02;18:00:31;2022-01-16;18:00:31;524927507;bd403f49-c213-44f8-937d-5390c84beb15;AVAILABLE;7851346432;=L5002/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2022-01-01;18:00:13;2022-01-15;18:00:13;520762059;b0fd4f87-3555-480b-9223-8c957950d5cc;AVAILABLE;8516120576;=L5003/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2021-12-31;18:00:14;2022-01-14;18:00:14;516693491;1670c3ae-799c-4e8a-96e0-8be4ea378df7;AVAILABLE;7091456512;=L5004/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2021-12-30;18:00:06;2022-01-13;18:00:06;512539192;fd8d0698-b80a-4709-8b42-b0cb930a7eac;AVAILABLE;7214800896;=L5005/1024/1024/1024
192.168.136.10;SRVAALIMSAPPT;SRVAALIMSAPPT;SNP;2021-12-29;18:00:21;2022-01-12;18:00:21;508250871;8e650b79-5400-44a8-98ba-4d8653f580ac;AVAILABLE;8198814208;=L5006/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-11;18:00:24;2022-01-25;18:00:24;566908085;d97fac1d-e05f-493a-a599-975951b3a727;AVAILABLE;1855524864;=L5007/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-10;18:00:36;2022-01-24;18:00:36;561759990;8a243ad4-3232-4a79-85f2-dac6ce08eafc;AVAILABLE;1164214272;=L5008/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-09;18:00:03;2022-01-23;18:00:03;556767784;b54edd99-24ba-4df2-9d6a-4cfd41de6168;AVAILABLE;1255833600;=L5009/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-08;18:00:20;2022-01-22;18:00:20;552631941;b6346539-60e4-4a64-941b-828bec934f6c;AVAILABLE;1176965120;=L5010/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-07;18:00:04;2022-01-21;18:00:04;548290499;c15dc4e6-109e-49d7-80d3-ed05b56180f4;AVAILABLE;1204609024;=L5011/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-06;18:00:13;2022-01-20;18:00:13;543884009;55683882-e792-4667-9369-2a6801f6a816;AVAILABLE;1257213952;=L5012/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-05;18:00:19;2022-01-19;18:00:19;539302755;b477307c-542a-4a3f-8618-7269f38ffde9;AVAILABLE;1158578176;=L5013/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-04;18:00:07;2022-01-18;18:00:07;534660277;af1c846a-537a-4cdf-8503-92f26fbe5bd9;AVAILABLE;1161646080;=L5014/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-03;18:00:13;2022-01-17;18:00:13;529752590;8dbfa955-5acc-42a5-a8bd-e90a6036b6f1;AVAILABLE;1184518144;=L5015/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-02;18:00:19;2022-01-16;18:00:19;524927291;2599e13f-5553-4870-afc6-992a2e90018c;AVAILABLE;901201920;=L5016/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2022-01-01;18:00:02;2022-01-15;18:00:02;520761843;a1e223ee-2949-45a7-950b-1d921c9377eb;AVAILABLE;915329024;=L5017/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2021-12-31;18:00:13;2022-01-14;18:00:13;516693275;6b3ddc1c-91c5-44fa-8f7d-67a681bdbdb3;AVAILABLE;1180168192;=L5018/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2021-12-30;18:00:06;2022-01-13;18:00:06;512538976;26f8100c-1cf5-412d-8e09-0b7901b112a1;AVAILABLE;948686848;=L5019/1024/1024/1024
192.168.136.10;SRVAAWEBGCONTP1;SRVAAWEBGCONTP1;SNP;2021-12-29;18:00:29;2022-01-12;18:00:29;508250655;a01f34a7-0c4a-4c45-a6b2-45e6a8227258;AVAILABLE;914853888;=L5020/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-11;18:00:03;2022-01-25;18:00:03;566908093;27d1fac7-d28d-4340-91ac-50b2277d9739;AVAILABLE;993026048;=L5021/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-10;18:00:07;2022-01-24;18:00:07;561759998;0747c89d-95eb-496c-8f98-177e017c1fe2;AVAILABLE;1090572288;=L5022/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-09;18:00:12;2022-01-23;18:00:12;556767792;fe6d6a1e-4635-4b97-ac35-5e585f588279;AVAILABLE;2537574400;=L5023/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-08;18:00:03;2022-01-22;18:00:03;552631949;7bb7a02f-df1c-400c-9d06-5841e72c8c1d;AVAILABLE;1076830720;=L5024/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-07;18:00:05;2022-01-21;18:00:05;548290507;92154428-56bf-4ab1-acac-8d80f742d437;AVAILABLE;1054851584;=L5025/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-06;18:00:24;2022-01-20;18:00:24;543884017;98ff64ef-167f-484b-8a9b-c143bc2993b0;AVAILABLE;1084248064;=L5026/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-05;18:00:24;2022-01-19;18:00:24;539302763;9f6e2a20-0f9d-4c3b-b1fa-5caef87fdb62;AVAILABLE;1110478848;=L5027/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-04;18:00:20;2022-01-18;18:00:20;534660285;3358c63e-1236-4ce0-826d-41acee6d9466;AVAILABLE;1063240192;=L5028/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-03;18:00:14;2022-01-17;18:00:14;529752598;536d83a4-d2d4-4cf6-888b-75f99b6c4413;AVAILABLE;1070596096;=L5029/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-02;18:00:07;2022-01-16;18:00:07;524927299;c2af07f3-e44d-4cb1-8823-c2e05ca6da17;AVAILABLE;3056212992;=L5030/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2022-01-01;18:00:27;2022-01-15;18:00:27;520761851;37fdaf76-6373-4b4e-8ab9-d8cb8afabd04;AVAILABLE;1067159552;=L5031/1024/1024/1024
192.168.136.10;SRVSDMANTAPP;SRVSDMANTAPP;SNP;2021-12-31;18:00:26;2022-01-14;18:00:26;516693283;2727ca51-61f0-421f-9210-024a6e67a1e7;AVAILABLE;1034956800;=L5032/1024/1024/1024
